date;BTC;GOLD;ETF
2020-05-20;9522,98;164,65;63,54
2020-05-21;9081,76;162,25;62,98
2020-05-22;9182,58;163,21;62,91
2020-05-26;8835,05;160,89;64,09
2020-05-27;9181,02;161,18;64,89
2020-05-28;9525,75;161,72;64,95
2020-05-29;9439,12;162,91;65,1
2020-06-01;10167,27;163,66;65,93
2020-06-02;9529,8;162,6;66,65
2020-06-03;9656,72;159,6;67,74
2020-06-04;9800,64;161,28;67,37
2020-06-05;9665,53;158,01;68,91
2020-06-08;9771,49;159,72;69,71
2020-06-09;9795,7;161,26;69,1
2020-06-10;9870,09;163,57;68,91
2020-06-11;9321,78;162,39;65,04
2020-06-12;9480,84;162,62;65,97
2020-06-15;9450,7;162,33;66,42
2020-06-16;9538,02;162,25;67,52
2020-06-17;9480,25;162,56;67,49
2020-06-18;9411,84;162,24;67,4
2020-06-19;9288,02;164,03;67,02
2020-06-22;9648,72;165,09;67,7
2020-06-23;9629,66;166,48;68,01
2020-06-24;9313,61;165,9;66,41
2020-06-25;9264,81;165,8;67,12
2020-06-26;9162,92;166,54;65,82
2020-06-29;9190,85;166,63;66,58
2020-06-30;9137,99;167,37;67,01
2020-07-01;9228,33;166,62;67,51
2020-07-02;9123,41;166,98;68,14
2020-07-06;9375,47;167,98;69,45
2020-07-07;9252,28;169,04;68,64
2020-07-08;9428,33;170,09;69,35
2020-07-09;9277,97;169,63;68,92
2020-07-10;9278,81;169,19;69,48
2020-07-13;9243,61;169,4;68,87
2020-07-14;9243,21;170,19;69,72
2020-07-15;9192,84;170,34;70,41
2020-07-16;9132,23;168,73;69,99
2020-07-17;9151,39;170,12;70,23
2020-07-20;9164,23;170,94;70,85
2020-07-21;9374,89;173,0;71,07
2020-07-22;9525,36;175,63;71,29
2020-07-23;9581,07;177,18;70,56
2020-07-24;9536,89;178,7;70,14
2020-07-27;10990,87;182,23;70,92
2020-07-28;10912,82;183,75;70,44
2020-07-29;11100,47;185,13;71,28
2020-07-30;11111,21;183,76;70,81
2020-07-31;11323,47;185,43;70,6
2020-08-03;11246,35;185,64;71,35
2020-08-04;11205,89;189,59;71,72
2020-08-05;11747,02;191,35;72,21
2020-08-06;11779,77;193,89;72,47
2020-08-07;11601,47;190,81;72,14
2020-08-10;11878,11;190,15;72,32
2020-08-11;11410,53;179,94;72,07
2020-08-12;11584,93;179,1;73,2
2020-08-13;11784,14;183,33;73,05
2020-08-14;11768,87;182,54;72,89
2020-08-17;12254,4;186,5;73,41
2020-08-18;11991,23;188,18;73,49
2020-08-19;11758,28;182,24;73,09
2020-08-20;11878,37;183,5;73,17
2020-08-21;11592,49;182,03;73,29
2020-08-24;11774,6;181,0;74,07
2020-08-25;11366,13;181,22;74,36
2020-08-26;11488,36;183,36;74,97
2020-08-27;11323,4;181,24;74,74
2020-08-28;11542,5;184,39;75,31
2020-08-31;11680,82;184,83;74,86
2020-09-01;11970,48;185,05;75,5
2020-09-02;11414,03;182,62;76,37
2020-09-03;10245,3;181,14;74,04
2020-09-04;10511,81;181,64;73,68
2020-09-08;10131,52;181,29;71,95
2020-09-09;10242,35;183,05;73,36
2020-09-10;10363,14;182,46;72,28
2020-09-11;10400,92;182,45;72,54
2020-09-14;10680,84;183,89;73,43
2020-09-15;10796,95;183,45;73,92
2020-09-16;10974,91;183,97;73,72
2020-09-17;10948,99;182,96;73,32
2020-09-18;10944,59;183,2;72,63
2020-09-21;10462,26;179,52;71,63
2020-09-22;10538,46;178,65;71,97
2020-09-23;10246,19;174,79;70,63
2020-09-24;10760,07;175,44;70,67
2020-09-25;10692,72;174,94;71,44
2020-09-28;10709,65;176,7;72,58
2020-09-29;10844,64;178,19;72,32
2020-09-30;10784,49;177,12;72,65
2020-10-01;10619,45;178,7;73,19
2020-10-02;10575,97;178,54;72,64
2020-10-05;10793,34;179,41;73,84
2020-10-06;10604,41;177,3;73,05
2020-10-07;10668,97;177,22;74,05
2020-10-08;10915,69;177,85;74,65
2020-10-09;11064,46;181,08;75,29
2020-10-12;11555,36;180,56;76,17
2020-10-13;11425,9;177,72;75,66
2020-10-14;11429,51;178,27;75,29
2020-10-15;11495,35;178,92;74,9
2020-10-16;11322,12;178,3;74,95
2020-10-19;11742,04;178,39;74,21
2020-10-20;11916,33;179,25;74,57
2020-10-21;12823,69;180,6;74,39
2020-10-22;12965,89;178,83;74,62
2020-10-23;12931,54;178,64;74,94
2020-10-26;13075,25;178,55;73,68
2020-10-27;13654,22;179,02;73,43
2020-10-28;13271,29;176,13;71,09
2020-10-29;13437,88;175,4;71,65
2020-10-30;13546,52;176,2;71,03
2020-11-02;13550,49;177,91;71,81
2020-11-03;13950,3;178,92;73,13
2020-11-04;14133,71;178,82;74,68
2020-11-05;15579,85;182,93;76,19
2020-11-06;15565,88;183,19;76,29
2020-11-09;15332,32;175,08;77,4
2020-11-10;15290,9;175,66;77,34
2020-11-11;15701,34;174,9;77,99
2020-11-12;16276,34;175,96;77,14
2020-11-13;16317,81;177,16;78,18
2020-11-16;16716,11;177,15;79,14
2020-11-17;17645,41;176,5;78,95
2020-11-18;17804,01;175,49;78,29
2020-11-19;17817,09;175,16;78,69
2020-11-20;18621,31;175,69;78,49
2020-11-23;18364,12;172,23;78,79
2020-11-24;19107,46;169,59;79,96
2020-11-25;18732,12;169,51;79,88
2020-11-27;17108,4;167,79;80,37
2020-11-30;19625,84;166,67;79,39
2020-12-01;18803,0;170,18;80,51
2020-12-02;19201,09;171,46;80,68
2020-12-03;19445,4;172,81;80,81
2020-12-04;18699,77;172,32;81,52
2020-12-07;19191,63;174,89;81,33
2020-12-08;18321,14;175,5;81,61
2020-12-09;18553,92;172,5;81,04
2020-12-10;18264,99;172,17;81,26
2020-12-11;18058,9;172,49;81,05
2020-12-14;19246,64;171,54;80,81
2020-12-15;19417,08;173,94;81,83
2020-12-16;21310,6;174,9;82,03
2020-12-17;22805,16;176,74;82,62
2020-12-18;23137,96;176,44;82,25
2020-12-21;22803,08;175,88;81,72
2020-12-22;23783,03;174,49;81,59
2020-12-23;23241,35;175,65;81,97
2020-12-24;23735,95;176,35;82,07
2020-12-28;27084,81;175,71;82,61
2020-12-29;27362,44;176,35;82,78
2020-12-30;28840,95;177,7;83,05
2020-12-31;29001,72;178,36;83,11
2021-01-04;31971,91;182,33;82,65
2021-01-05;33992,43;182,87;83,5
2021-01-06;36824,36;179,9;83,97
2021-01-07;39371,04;179,48;84,85
2021-01-08;40797,61;173,34;85,6
2021-01-11;35566,66;173,0;84,85
2021-01-12;33922,96;174,12;85,15
2021-01-13;37316,36;173,37;85,2
2021-01-14;39187,33;173,28;85,33
2021-01-15;36825,37;171,13;84,43
2021-01-19;36069,8;172,58;85,22
2021-01-20;35547,75;175,39;86,29
2021-01-21;30825,7;175,28;86,3
2021-01-22;33005,76;173,9;85,9
2021-01-25;32366,39;174,05;86,18
2021-01-26;32569,85;173,62;85,92
2021-01-27;30432,55;172,52;83,8
2021-01-28;33466,1;172,68;84,51
2021-01-29;34316,39;172,61;82,85
2021-02-01;33537,18;174,23;84,26
2021-02-02;35510,29;172,11;85,33
2021-02-03;37472,09;171,85;85,48
2021-02-04;36926,07;168,15;86,07
2021-02-05;38144,31;169,81;86,56
2021-02-08;46196,46;171,52;87,21
2021-02-09;46481,11;172,08;87,38
2021-02-10;44918,18;172,71;87,4
2021-02-11;47909,33;171,21;87,83
2021-02-12;47504,85;170,69;88,25
2021-02-16;49199,87;168,24;88,42
2021-02-17;52149,01;166,33;88,25
2021-02-18;51679,8;166,32;87,63
2021-02-19;55888,13;167,01;87,79
2021-02-22;54207,32;169,51;86,88
2021-02-23;48824,43;169,12;86,94
2021-02-24;49705,33;169,0;87,44
2021-02-25;47093,85;165,82;85,51
2021-02-26;46339,76;161,81;84,75
2021-03-01;49631,24;161,53;86,7
2021-03-02;48378,99;162,41;86,14
2021-03-03;50538,24;160,62;85,19
2021-03-04;48561,17;159,04;83,98
2021-03-05;48927,3;159,14;85,16
2021-03-08;52246,52;157,49;84,41
2021-03-09;54824,12;160,84;85,85
2021-03-10;56008,55;161,66;86,23
2021-03-11;57805,12;161,52;87,35
2021-03-12;57332,09;161,49;87,18
2021-03-15;55907,2;162,2;87,65
2021-03-16;56804,9;162,35;87,64
2021-03-17;58870,89;163,51;87,9
2021-03-18;57858,92;162,56;86,72
2021-03-19;58346,65;163,24;86,78
2021-03-22;54529,14;163,0;87,22
2021-03-23;54738,95;161,81;86,23
2021-03-24;52774,27;162,37;85,52
2021-03-25;51704,16;161,78;85,9
2021-03-26;55137,31;162,24;87,33
2021-03-29;57750,2;160,31;87,13
2021-03-30;58917,69;157,57;86,99
2021-03-31;58918,83;159,96;87,16
2021-04-01;59095,81;161,98;88,3
2021-04-05;59057,88;161,92;89,28
2021-04-06;58192,36;163,22;89,18
2021-04-07;56048,94;162,76;89,03
2021-04-08;58323,95;164,51;89,58
2021-04-09;58245,0;163,27;89,99
2021-04-12;59893,45;162,28;89,74
2021-04-13;63503,46;163,43;90,16
2021-04-14;63109,7;162,72;90,11
2021-04-15;63314,01;165,35;90,96
2021-04-16;61572,79;166,35;91,31
2021-04-19;55724,27;165,89;90,94
2021-04-20;56473,03;166,48;89,97
2021-04-21;53906,09;168,13;90,76
2021-04-22;51762,27;167,04;90,22
2021-04-23;51093,65;166,4;91,2
2021-04-26;54021,75;166,84;91,39
2021-04-27;55033,12;166,42;91,35
2021-04-28;54824,7;166,91;91,5
2021-04-29;53555,11;166,22;91,72
2021-04-30;57750,18;165,66;90,87
2021-05-03;57200,29;167,81;91,22
2021-05-04;53333,54;166,58;90,36
2021-05-05;57424,01;167,27;90,69
2021-05-06;56396,52;170,06;91,34
2021-05-07;57356,4;171,59;92,17
2021-05-10;55859,8;172,11;91,26
2021-05-11;56704,57;172,14;90,51
2021-05-12;49150,54;170,43;88,64
2021-05-13;49716,19;171,13;89,35
2021-05-14;49880,54;172,69;90,76
2021-05-17;43537,51;174,7;90,63
2021-05-18;42909,4;175,04;90,38
2021-05-19;37002,44;175,16;89,96
2021-05-20;40782,74;175,96;90,99
2021-05-21;37304,69;176,04;90,89
2021-05-24;38705,98;176,35;91,61
2021-05-25;38402,22;177,95;91,61
2021-05-26;39294,2;177,64;91,83
2021-05-27;38436,97;177,71;91,93
2021-05-28;35697,61;178,38;92,2
2021-06-01;36684,93;177,9;92,51
2021-06-02;37575,18;178,77;92,61
2021-06-03;39208,77;175,27;92,12
2021-06-04;36894,41;177,16;92,97
2021-06-07;33560,71;177,87;93,0
2021-06-08;33472,63;177,32;92,95
2021-06-09;37345,12;176,98;92,72
2021-06-10;36702,6;177,74;93,18
2021-06-11;37334,4;175,74;93,36
2021-06-14;40218,48;174,71;93,6
2021-06-15;40406,27;174,05;93,41
2021-06-16;38347,06;171,11;92,81
2021-06-17;38053,5;165,85;92,64
2021-06-18;35787,25;164,93;91,41
2021-06-21;31676,69;166,95;92,49
2021-06-22;32505,66;166,25;92,87
2021-06-23;33723,03;166,14;92,69
2021-06-24;34662,44;166,04;93,35
2021-06-25;31637,78;166,59;93,73
2021-06-28;34434,34;166,58;93,7
2021-06-29;35867,78;164,83;93,73
2021-06-30;35040,84;165,63;93,37
2021-07-01;33572,12;166,2;93,75
2021-07-02;33897,05;167,29;94,19
2021-07-06;34235,2;168,12;93,79
2021-07-07;33855,33;168,76;93,99
2021-07-08;32877,37;168,65;92,96
2021-07-09;33798,01;169,21;94,19
2021-07-12;33155,85;169,0;94,46
2021-07-13;32702,03;169,22;94,14
2021-07-14;32822,35;171,04;94,27
2021-07-15;31780,73;171,07;93,87
2021-07-16;31421,54;169,41;93,16
2021-07-19;30817,83;169,61;91,75
2021-07-20;29807,35;169,39;92,77
2021-07-21;32110,69;168,76;93,74
2021-07-22;32313,11;169,09;93,9
2021-07-23;33581,55;168,56;94,49
2021-07-26;37337,54;168,16;94,44
2021-07-27;39406,94;168,44;93,8
2021-07-28;39995,91;169,29;94,23
2021-07-29;40008,42;171,17;94,75
2021-07-30;42235,55;169,82;94,21
2021-08-02;39201,95;169,61;94,26
2021-08-03;38152,98;169,49;94,93
2021-08-04;39747,5;169,53;94,74
2021-08-05;40869,55;168,86;95,15
2021-08-06;42816,5;164,64;94,99
2021-08-09;46365,4;161,72;95,04
2021-08-10;45585,03;161,77;95,16
2021-08-11;45593,64;164,0;95,45
2021-08-12;44428,29;164,04;95,5
2021-08-13;47793,32;166,39;95,74
2021-08-16;46004,48;167,22;95,61
2021-08-17;44695,36;166,97;94,72
2021-08-18;44801,19;167,1;94,08
2021-08-19;46717,58;166,61;93,58
2021-08-20;49339,18;166,7;94,13
2021-08-23;49546,15;168,73;95,08
2021-08-24;47706,12;168,65;95,52
2021-08-25;48960,79;167,48;95,64
2021-08-26;46942,22;167,67;95,03
2021-08-27;49058,67;170,19;95,94
2021-08-30;47054,98;169,35;96,2
2021-08-31;47166,69;169,69;96,26
2021-09-01;48847,03;169,7;96,66
2021-09-02;49327,72;169,25;96,93
2021-09-03;50025,38;171,06;97,15
2021-09-07;46811,13;167,71;97,0
2021-09-08;46091,39;167,29;96,48
2021-09-09;46391,42;168,03;96,23
2021-09-10;44883,91;167,18;95,66
2021-09-13;44963,07;167,74;96,01
2021-09-14;47092,49;168,82;95,44
2021-09-15;48176,35;167,83;96,01
2021-09-16;47783,36;164,03;95,76
2021-09-17;47267,52;163,77;94,81
2021-09-20;42843,8;164,94;93,14
2021-09-21;40693,68;166,04;93,37
2021-09-22;43574,51;165,42;94,22
2021-09-23;44895,1;163,51;95,26
