date;BTC_drawdown_pct;GOLD_drawdown_pct;ETF_drawdown_pct
2017-03-30;-19,5;-9,23;-0,2
2017-03-31;-15,94;-9,04;-0,44
2017-04-03;-10,29;-8,56;-0,46
2017-04-04;-11,12;-8,35;-0,42
2017-04-05;-11,78;-8,35;-0,69
2017-04-06;-7,24;-8,69;-0,6
2017-04-07;-7,69;-8,47;-0,69
2017-04-10;-6,89;-8,47;-0,72
2017-04-11;-5,49;-7,15;-0,6
2017-04-12;-5,85;-6,51;-0,83
2017-04-13;-8,29;-6,07;-1,5
2017-04-17;-6,36;-6,34;-0,72
2017-04-18;-4,97;-5,9;-1,21
2017-04-19;-5,07;-6,73;-1,46
2017-04-20;-3,6;-6,56;-0,68
2017-04-21;-4,15;-6,29;-0,82
2017-04-24;-1,95;-6,93;0,0
2017-04-25;-0,75;-7,87;0,0
2017-04-26;0,0;-7,42;-0,2
2017-04-27;0,0;-7,76;-0,17
2017-04-28;-0,09;-7,47;-0,2
2017-05-01;0,0;-8,31;0,0
2017-05-02;0,0;-8,33;0,0
2017-05-03;0,0;-9,61;-0,29
2017-05-04;0,0;-10,52;-0,08
2017-05-05;0,0;-10,35;0,0
2017-05-08;0,0;-10,55;-0,2
2017-05-09;0,0;-11,09;-0,23
2017-05-10;0,0;-11,09;0,0
2017-05-11;0,0;-10,74;-0,14
2017-05-12;-6,73;-10,49;-0,02
2017-05-15;-5,96;-10,25;0,0
2017-05-16;-6,17;-9,86;0,0
2017-05-17;-0,51;-8,22;-1,51
2017-05-18;0,0;-8,97;-1,39
2017-05-19;0,0;-8,52;-0,37
2017-05-22;0,0;-8,14;0,0
2017-05-23;0,0;-8,72;0,0
2017-05-24;0,0;-8,36;0,0
2017-05-25;-5,67;-8,46;0,0
2017-05-26;-9,87;-7,65;-0,06
2017-05-30;-10,97;-7,95;-0,11
2017-05-31;-6,43;-7,59;-0,26
2017-06-01;-1,46;-7,51;0,0
2017-06-02;0,0;-6,83;0,0
2017-06-05;0,0;-6,73;-0,11
2017-06-06;0,0;-5,68;-0,36
2017-06-07;-4,58;-6,18;-0,3
2017-06-08;-2,01;-6,8;-0,23
2017-06-09;-1,38;-7,65;-0,57
2017-06-12;-7,11;-7,78;-0,75
2017-06-13;-5,11;-7,69;-0,2
2017-06-14;-12,46;-8,2;-0,33
2017-06-15;-13,92;-8,58;-0,87
2017-06-16;-12,04;-8,57;-0,51
2017-06-19;-9,56;-9,26;0,0
2017-06-20;-4,94;-9,45;-0,79
2017-06-21;-6,08;-9,19;-0,74
2017-06-22;-5,51;-8,89;-0,76
2017-06-23;-4,13;-8,5;-0,59
2017-06-26;-13,44;-9,32;-0,35
2017-06-27;-10,85;-8,97;-0,77
2017-06-28;-10,07;-8,9;0,0
2017-06-29;-11,31;-9,35;-0,91
2017-06-30;-13,35;-9,58;-0,67
2017-07-03;-10,45;-11,06;-0,55
2017-07-05;-9,12;-10,73;-0,53
2017-07-06;-8,89;-10,76;-1,27
2017-07-07;-12,03;-11,68;-0,89
2017-07-10;-17,14;-11,53;-0,65
2017-07-11;-18,35;-11,42;-0,5
2017-07-12;-16,22;-11,1;0,0
2017-07-13;-17,65;-11,26;0,0
2017-07-14;-22,0;-10,53;0,0
2017-07-17;-22,17;-10,14;-0,12
2017-07-18;-19,01;-9,51;0,0
2017-07-19;-20,6;-9,53;0,0
2017-07-20;-1,59;-9,41;0,0
2017-07-21;-6,83;-8,63;-0,13
2017-07-24;-3,78;-8,59;-0,21
2017-07-25;-10,01;-8,89;0,0
2017-07-26;-11,66;-8,15;0,0
2017-07-27;-6,69;-8,22;-0,19
2017-07-28;-1,89;-7,53;-0,3
2017-07-31;0,0;-7,49;-0,18
2017-08-01;-5,46;-7,56;0,0
2017-08-02;-5,73;-7,75;0,0
2017-08-03;-2,46;-7,61;-0,21
2017-08-04;0,0;-8,33;-0,01
2017-08-07;0,0;-8,44;0,0
2017-08-08;0,0;-8,17;-0,28
2017-08-09;-2,27;-7,06;-0,4
2017-08-10;-1,13;-6,37;-1,85
2017-08-11;0,0;-5,92;-1,83
2017-08-14;0,0;-6,59;-0,96
2017-08-15;-3,31;-7,31;-1,09
2017-08-16;0,0;-6,63;-0,64
2017-08-17;-1,03;-6,15;-1,94
2017-08-18;-4,94;-6,3;-1,85
2017-08-21;-8,57;-5,95;-1,76
2017-08-22;-6,31;-6,37;-0,96
2017-08-23;-5,14;-6,01;-1,12
2017-08-24;-0,96;-6,31;-1,18
2017-08-25;-0,11;-5,96;-0,8
2017-08-28;0,0;-4,47;-0,89
2017-08-29;0,0;-4,67;-0,96
2017-08-30;-0,3;-4,72;-0,67
2017-08-31;0,0;-3,6;-0,06
2017-09-01;0,0;-3,42;0,0
2017-09-05;-10,54;-2,34;-0,77
2017-09-06;-6,03;-2,84;-0,31
2017-09-07;-5,97;-1,83;0,0
2017-09-08;-13,56;-1,95;-0,1
2017-09-11;-14,94;-3,32;0,0
2017-09-12;-15,56;-3,03;0,0
2017-09-13;-20,63;-3,76;-0,26
2017-09-14;-35,51;-3,34;-0,22
2017-09-15;-25,64;-3,82;-0,03
2017-09-18;-16,9;-4,72;0,0
2017-09-19;-19,77;-4,52;0,0
2017-09-20;-20,16;-5,29;0,0
2017-09-21;-25,78;-6,01;-0,28
2017-09-22;-25,78;-5,58;-0,26
2017-09-25;-19,75;-4,59;-0,68
2017-09-26;-20,43;-5,65;-0,89
2017-09-27;-14,13;-6,54;-0,74
2017-09-28;-14,66;-6,37;-0,62
2017-09-29;-14,9;-6,85;-0,07
2017-10-02;-9,87;-7,47;0,0
2017-10-03;-11,74;-7,42;0,0
2017-10-04;-13,55;-7,16;0,0
2017-10-05;-11,52;-7,66;0,0
2017-10-06;-10,65;-7,22;-0,13
2017-10-09;-2,45;-6,47;-0,32
2017-10-10;-2,25;-6,22;0,0
2017-10-11;-1,34;-5,92;0,0
2017-10-12;0,0;-5,85;-0,01
2017-10-13;0,0;-5,13;0,0
2017-10-16;0,0;-5,78;0,0
2017-10-17;-2,1;-6,43;-0,1
2017-10-18;-2,36;-6,78;0,0
2017-10-19;-0,3;-6,23;-0,09
2017-10-20;0,0;-6,83;0,0
2017-10-23;-1,35;-6,68;-0,48
2017-10-24;-8,06;-7,04;-0,43
2017-10-25;-4,34;-7,03;-0,78
2017-10-26;-1,77;-7,81;-0,81
2017-10-27;-3,84;-7,37;-0,18
2017-10-30;0,0;-7,19;-0,34
2017-10-31;0,0;-7,55;-0,03
2017-11-01;0,0;-7,21;0,0
2017-11-02;0,0;-7,15;0,0
2017-11-03;0,0;-7,59;0,0
2017-11-06;-2,57;-6,8;0,0
2017-11-07;-0,88;-7,13;-0,13
2017-11-08;0,0;-6,81;0,0
2017-11-09;-4,24;-6,43;-0,48
2017-11-10;-11,28;-7,19;-0,65
2017-11-13;-12,07;-7,06;-0,79
2017-11-14;-11,05;-6,86;-0,99
2017-11-15;-1,93;-6,98;-1,48
2017-11-16;0,0;-6,99;-0,49
2017-11-17;-2,07;-5,87;-0,65
2017-11-20;0,0;-7,06;-0,45
2017-11-21;-1,58;-6,9;0,0
2017-11-22;0,0;-6,05;0,0
2017-11-24;0,0;-6,28;0,0
2017-11-27;0,0;-5,89;-0,36
2017-11-28;0,0;-5,91;0,0
2017-11-29;-1,69;-6,5;-0,38
2017-11-30;0,0;-7,22;0,0
2017-12-01;0,0;-6,84;-0,25
2017-12-04;0,0;-7,16;-0,5
2017-12-05;0,0;-7,81;-0,79
2017-12-06;0,0;-8,01;-0,99
2017-12-07;0,0;-9,22;-0,73
2017-12-08;-7,43;-9,22;-0,15
2017-12-11;-5,38;-9,58;0,0
2017-12-12;-2,71;-9,48;0,0
2017-12-13;-8,33;-8,7;0,0
2017-12-14;-7,46;-8,88;-0,51
2017-12-15;-1,08;-8,69;-0,11
2017-12-18;0,0;-8,27;0,0
2017-12-19;-7,0;-8,2;-0,32
2017-12-20;-13,02;-7,95;-0,39
2017-12-21;-17,32;-7,82;-0,06
2017-12-22;-27,64;-7,34;0,0
2017-12-26;-15,77;-6,7;-0,11
2017-12-27;-17,14;-6,35;0,0
2017-12-28;-23,58;-5,88;0,0
2017-12-29;-23,32;-5,26;-0,1
2018-01-02;-21,62;-4,11;0,0
2018-01-03;-20,47;-4,37;0,0
2018-01-04;-18,39;-3,88;0,0
2018-01-05;-8,81;-3,98;0,0
2018-01-08;-20,63;-3,99;0,0
2018-01-09;-23,64;-4,44;0,0
2018-01-10;-21,66;-4,21;-0,23
2018-01-11;-29,86;-3,89;0,0
2018-01-12;-26,86;-2,73;0,0
2018-01-16;-39,89;-2,57;-0,17
2018-01-17;-41,46;-3,36;0,0
2018-01-18;-39,97;-3,57;-0,13
2018-01-19;-39,27;-3,14;0,0
2018-01-22;-42,81;-2,97;0,0
2018-01-23;-43,14;-2,48;0,0
2018-01-24;-40,57;-1,29;0,0
2018-01-25;-41,09;-1,95;-0,09
2018-01-26;-41,55;-1,88;0,0
2018-01-29;-40,9;-2,43;-0,86
2018-01-30;-47,13;-2,85;-1,83
2018-01-31;-46,53;-2,2;-1,73
2018-02-01;-52,02;-1,88;-1,79
2018-02-02;-53,8;-3,16;-3,93
2018-02-05;-63,61;-2,92;-7,75
2018-02-06;-59,43;-3,94;-5,79
2018-02-07;-60,13;-4,39;-6,89
2018-02-08;-56,76;-4,24;-9,94
2018-02-09;-54,29;-4,41;-8,9
2018-02-12;-53,3;-3,95;-7,63
2018-02-13;-55,02;-3,4;-7,47
2018-02-14;-50,33;-1,75;-5,89
2018-02-15;-46,81;-1,64;-4,84
2018-02-16;-46,46;-1,96;-4,73
2018-02-20;-40,34;-3,28;-5,53
2018-02-21;-44,07;-3,72;-5,95
2018-02-22;-47,66;-3,23;-5,75
2018-02-23;-46,11;-3,36;-4,58
2018-02-26;-45,76;-3,12;-3,56
2018-02-27;-43,89;-4,13;-5,03
2018-02-28;-45,6;-4,23;-6,13
2018-03-01;-42,71;-4,44;-7,3
2018-03-02;-42,0;-3,93;-6,87
2018-03-05;-39,45;-4,09;-6,14
2018-03-06;-43,6;-3,06;-5,65
2018-03-07;-47,86;-3,68;-5,71
2018-03-08;-50,85;-3,91;-5,36
2018-03-09;-51,15;-3,82;-4,14
2018-03-12;-51,84;-3,82;-4,1
2018-03-13;-51,9;-3,63;-4,75
2018-03-14;-56,73;-3,69;-4,94
2018-03-15;-56,57;-4,31;-4,98
2018-03-16;-56,38;-4,54;-5,02
2018-03-19;-54,85;-4,33;-6,02
2018-03-20;-53,37;-4,76;-5,89
2018-03-21;-53,28;-3,1;-5,8
2018-03-22;-54,34;-3,48;-8,03
2018-03-23;-53,54;-2,23;-9,61
2018-03-26;-57,05;-1,72;-7,49
2018-03-27;-59,02;-2,32;-8,82
2018-03-28;-58,38;-3,67;-8,76
2018-03-29;-62,51;-3,62;-7,53
2018-04-02;-62,94;-2,5;-9,39
2018-04-03;-60,99;-3,23;-8,42
2018-04-04;-64,14;-3,12;-7,78
2018-04-05;-64,36;-3,62;-7,12
2018-04-06;-65,28;-3,16;-8,67
2018-04-09;-64,58;-2,83;-8,19
2018-04-10;-64,24;-2,6;-6,76
2018-04-11;-63,54;-1,85;-7,17
2018-04-12;-58,73;-2,99;-6,65
2018-04-13;-58,69;-2,35;-6,86
2018-04-16;-57,84;-2,21;-6,41
2018-04-17;-58,66;-2,12;-5,73
2018-04-18;-57,29;-2,05;-5,42
2018-04-19;-56,61;-2,24;-5,82
2018-04-20;-53,72;-2,98;-6,55
2018-04-23;-53,28;-3,75;-6,68
2018-04-24;-49,27;-3,29;-7,57
2018-04-25;-53,72;-3,92;-7,56
2018-04-26;-51,44;-4,25;-6,81
2018-04-27;-52,98;-3,85;-6,62
2018-04-30;-51,66;-4,54;-7,16
2018-05-01;-52,29;-5,22;-7,26
2018-05-02;-51,68;-5,26;-7,65
2018-05-03;-49,02;-4,78;-7,63
2018-05-04;-49,25;-4,58;-6,86
2018-05-07;-50,96;-4,56;-6,71
2018-05-08;-51,69;-4,54;-6,67
2018-05-09;-51,21;-4,74;-6,13
2018-05-10;-52,68;-4,09;-5,17
2018-05-11;-55,84;-4,23;-4,97
2018-05-14;-54,4;-4,62;-4,82
2018-05-15;-55,48;-6,16;-5,65
2018-05-16;-56,22;-6,31;-5,22
2018-05-17;-57,65;-6,25;-5,34
2018-05-18;-56,83;-6,21;-5,66
2018-05-21;-55,95;-6,16;-5,06
2018-05-22;-57,93;-6,21;-5,16
2018-05-23;-60,46;-6,11;-5,35
2018-05-24;-60,31;-5,31;-5,7
2018-05-25;-60,87;-5,6;-5,97
2018-05-29;-60,91;-5,62;-7,4
2018-05-30;-61,25;-5,48;-6,19
2018-05-31;-60,79;-5,68;-6,72
2018-06-01;-60,55;-6,15;-5,75
2018-06-04;-60,69;-6,24;-5,2
2018-06-05;-60,06;-5,88;-5,3
2018-06-06;-59,96;-5,82;-4,4
2018-06-07;-59,83;-5,87;-4,82
2018-06-08;-60,11;-5,75;-4,63
2018-06-11;-63,86;-5,59;-4,32
2018-06-12;-65,56;-5,9;-4,45
2018-06-13;-66,78;-5,62;-4,64
2018-06-14;-65,08;-5,47;-4,67
2018-06-15;-66,22;-7,03;-5,04
2018-06-18;-64,77;-7,21;-5,46
2018-06-19;-64,58;-7,45;-6,1
2018-06-20;-64,55;-7,86;-5,88
2018-06-21;-64,79;-8,02;-6,59
2018-06-22;-68,17;-7,8;-6,09
2018-06-25;-67,31;-8,14;-7,42
2018-06-26;-68,12;-8,63;-7,29
2018-06-27;-67,79;-9,15;-8,19
2018-06-28;-69,11;-9,42;-7,71
2018-06-29;-67,47;-9,09;-7,27
2018-07-02;-65,4;-10,01;-7,54
2018-07-03;-65,84;-9,09;-7,62
2018-07-05;-65,27;-8,79;-6,95
2018-07-06;-65,09;-8,93;-6,27
2018-07-09;-64,73;-8,71;-5,36
2018-07-10;-66,88;-8,88;-5,17
2018-07-11;-66,54;-9,87;-6,29
2018-07-12;-67,41;-9,49;-5,4
2018-07-13;-67,36;-9,89;-5,26
2018-07-16;-64,73;-9,94;-5,39
2018-07-17;-61,7;-10,91;-5,02
2018-07-18;-61,44;-10,89;-4,97
2018-07-19;-60,94;-11,27;-5,41
2018-07-20;-61,53;-10,7;-5,09
2018-07-23;-59,66;-11,12;-5,09
2018-07-24;-55,93;-11,09;-4,61
2018-07-25;-57,2;-10,6;-3,67
2018-07-26;-58,4;-11,3;-4,07
2018-07-27;-57,28;-11,25;-4,36
2018-07-30;-57,2;-11,39;-4,67
2018-07-31;-59,29;-11,13;-4,42
2018-08-01;-60,11;-11,78;-4,63
2018-08-02;-60,41;-12,26;-4,68
2018-08-03;-61,11;-11,95;-4,33
2018-08-06;-63,63;-12,4;-4,34
2018-08-07;-64,67;-12,21;-3,9
2018-08-08;-67,01;-11,96;-3,89
2018-08-09;-65,64;-12,09;-4,14
2018-08-10;-67,64;-12,13;-5,27
2018-08-13;-67,05;-13,45;-5,83
2018-08-14;-67,56;-13,37;-5,4
2018-08-15;-67,0;-14,81;-6,52
2018-08-16;-66,86;-14,88;-5,82
2018-08-17;-65,57;-14,09;-5,39
2018-08-20;-67,0;-13,66;-5,04
2018-08-21;-66,05;-13,41;-4,59
2018-08-22;-66,64;-13,22;-4,45
2018-08-23;-65,81;-14,04;-4,9
2018-08-24;-64,84;-12,53;-4,17
2018-08-27;-63,98;-12,21;-3,25
2018-08-28;-62,87;-12,9;-3,2
2018-08-29;-63,13;-12,5;-2,62
2018-08-30;-63,49;-12,93;-3,46
2018-08-31;-63,18;-13,03;-3,76
2018-09-04;-61,49;-13,48;-4,29
2018-09-05;-64,46;-13,18;-4,81
2018-09-06;-65,84;-13,01;-5,15
2018-09-07;-66,17;-13,25;-5,54
2018-09-10;-66,88;-13,31;-5,39
2018-09-11;-66,93;-13,25;-5,1
2018-09-12;-66,77;-12,53;-4,92
2018-09-13;-65,9;-12,84;-4,27
2018-09-14;-65,93;-13,41;-4,19
2018-09-17;-67,14;-12,96;-4,5
2018-09-18;-66,67;-13,09;-3,82
2018-09-19;-66,52;-12,75;-3,57
2018-09-20;-65,89;-12,45;-2,66
2018-09-21;-64,76;-13,05;-2,61
2018-09-24;-65,49;-13,06;-3,07
2018-09-25;-66,27;-12,93;-2,87
2018-09-26;-66,02;-13,38;-2,94
2018-09-27;-65,07;-14,15;-2,94
2018-09-28;-65,24;-13,61;-3,17
2018-10-01;-65,53;-13,75;-2,9
2018-10-02;-65,7;-12,76;-3,22
2018-10-03;-65,98;-13,1;-3,29
2018-10-04;-65,59;-13,06;-4,32
2018-10-05;-65,35;-12,81;-4,88
2018-10-08;-65,2;-13,78;-5,04
2018-10-09;-65,25;-13,73;-5,22
2018-10-10;-65,55;-13,52;-7,97
2018-10-11;-67,27;-11,29;-9,52
2018-10-12;-67,17;-11,71;-8,43
2018-10-15;-65,49;-11,12;-8,92
2018-10-16;-65,49;-11,28;-7,08
2018-10-17;-65,76;-11,29;-7,33
2018-10-18;-66,12;-11,19;-8,82
2018-10-19;-66,17;-11,12;-8,63
2018-10-22;-66,06;-11,35;-8,87
2018-10-23;-66,12;-10,83;-9,57
2018-10-24;-66,02;-10,62;-12,08
2018-10-25;-66,12;-10,82;-10,82
2018-10-26;-66,13;-10,53;-12,02
2018-10-29;-66,87;-10,89;-12,6
2018-10-30;-66,86;-11,28;-11,35
2018-10-31;-66,95;-11,78;-10,37
2018-11-01;-66,63;-10,64;-9,12
2018-11-02;-66,58;-10,63;-9,29
2018-11-05;-66,41;-10,84;-9,01
2018-11-06;-66,2;-11,09;-8,62
2018-11-07;-65,84;-11,1;-6,95
2018-11-08;-66,24;-11,29;-7,71
2018-11-09;-66,59;-12,29;-8,49
2018-11-12;-66,67;-12,92;-10,17
2018-11-13;-66,73;-12,89;-10,04
2018-11-14;-69,98;-12,17;-10,37
2018-11-15;-70,45;-12,07;-9,51
2018-11-16;-70,83;-11,42;-9,27
2018-11-19;-74,51;-11,38;-10,64
2018-11-20;-76,71;-11,38;-12,27
2018-11-21;-75,92;-11,23;-11,46
2018-11-23;-77,26;-11,3;-12,05
2018-11-26;-80,23;-11,4;-10,76
2018-11-27;-80,01;-11,93;-10,66
2018-11-28;-77,73;-11,6;-8,84
2018-11-29;-77,61;-11,32;-9,22
2018-11-30;-78,98;-11,48;-8,95
2018-12-03;-79,63;-10,81;-7,77
2018-12-04;-79,3;-10,27;-10,36
2018-12-06;-81,58;-10,25;-10,75
2018-12-07;-82,11;-9,52;-12,45
2018-12-10;-81,68;-9,84;-12,72
2018-12-11;-82,08;-9,94;-12,6
2018-12-12;-81,76;-9,75;-11,67
2018-12-13;-82,66;-9,95;-11,75
2018-12-14;-83,04;-10,31;-13,17
2018-12-17;-81,45;-9,69;-14,49
2018-12-18;-80,66;-9,48;-14,53
2018-12-19;-80,4;-10,03;-15,72
2018-12-20;-78,37;-8,64;-16,45
2018-12-21;-79,61;-9,04;-18,03
2018-12-24;-78,66;-8,04;-19,49
2018-12-26;-79,82;-8,32;-16,52
2018-12-27;-80,88;-7,62;-16,12
2018-12-28;-79,47;-7,25;-15,92
2018-12-31;-80,42;-7,1;-15,51
2019-01-02;-79,37;-7,04;-15,54
2019-01-03;-79,93;-6,2;-16,97
2019-01-04;-79,82;-6,96;-14,33
2019-01-07;-78,94;-6,64;-13,8
2019-01-08;-78,91;-6,89;-13,17
2019-01-09;-78,89;-6,29;-12,36
2019-01-10;-80,75;-6,84;-11,96
2019-01-11;-80,71;-6,68;-12,27
2019-01-14;-80,61;-6,46;-12,77
2019-01-15;-81,01;-6,62;-11,98
2019-01-16;-80,88;-6,32;-11,73
2019-01-17;-80,75;-6,44;-11,09
2019-01-18;-80,86;-7,28;-10,15
2019-01-22;-81,14;-6,95;-11,34
2019-01-23;-81,24;-7,08;-11,11
2019-01-24;-81,16;-7,22;-10,96
2019-01-25;-81,17;-5,87;-9,97
2019-01-28;-81,84;-5,54;-10,59
2019-01-29;-81,96;-5,01;-10,57
2019-01-30;-81,76;-4,47;-9,31
2019-01-31;-81,91;-4,42;-8,72
2019-02-01;-81,75;-4,61;-8,82
2019-02-04;-81,9;-5,03;-8,3
2019-02-05;-81,87;-4,78;-7,76
2019-02-06;-82,14;-5,42;-8,11
2019-02-07;-82,21;-5,19;-9,07
2019-02-08;-80,82;-4,83;-9,1
2019-02-11;-80,91;-5,3;-9,22
2019-02-12;-80,89;-5,1;-8,1
2019-02-13;-81,0;-5,48;-8,05
2019-02-14;-81,08;-4,95;-8,1
2019-02-15;-81,06;-4,38;-7,15
2019-02-19;-79,35;-2,93;-6,83
2019-02-20;-79,07;-3,1;-6,58
2019-02-21;-79,31;-4,19;-6,81
2019-02-22;-79,04;-3,85;-6,24
2019-02-25;-79,69;-3,95;-6,0
2019-02-26;-79,84;-3,78;-5,94
2019-02-27;-79,85;-4,47;-6,14
2019-02-28;-79,83;-5,0;-6,47
2019-03-01;-79,81;-6,62;-5,97
2019-03-04;-80,32;-6,86;-6,24
2019-03-05;-79,62;-6,74;-6,23
2019-03-06;-79,58;-6,83;-6,69
2019-03-07;-79,54;-6,9;-7,66
2019-03-08;-79,59;-5,88;-7,9
2019-03-11;-79,57;-6,34;-6,68
2019-03-12;-79,55;-5,78;-6,32
2019-03-13;-79,56;-5,12;-5,78
2019-03-14;-79,47;-6,21;-5,87
2019-03-15;-79,28;-5,78;-5,11
2019-03-18;-78,9;-5,73;-4,58
2019-03-19;-78,7;-5,47;-4,5
2019-03-20;-78,62;-4,86;-4,74
2019-03-21;-78,92;-5,24;-4,07
2019-03-22;-78,95;-5,02;-6,06
2019-03-25;-79,27;-4,29;-6,07
2019-03-26;-79,15;-4,77;-5,43
2019-03-27;-78,62;-5,26;-5,86
2019-03-28;-78,71;-6,6;-5,58
2019-03-29;-78,56;-6,52;-4,99
2019-04-01;-78,25;-6,89;-3,83
2019-04-02;-74,47;-6,54;-3,87
2019-04-03;-73,98;-6,68;-3,42
2019-04-04;-74,25;-6,44;-3,28
2019-04-05;-73,65;-6,54;-2,91
2019-04-08;-72,33;-6,14;-2,79
2019-04-09;-72,77;-5,65;-3,31
2019-04-10;-72,14;-5,36;-2,9
2019-04-11;-73,5;-6,57;-3,2
2019-04-12;-73,37;-6,66;-2,52
2019-04-15;-73,49;-6,83;-2,55
2019-04-16;-72,61;-7,67;-2,45
2019-04-17;-72,52;-7,85;-2,41
2019-04-18;-72,28;-7,78;-2,38
2019-04-22;-71,75;-7,78;-2,4
2019-04-23;-70,85;-7,97;-1,87
2019-04-24;-71,41;-7,7;-2,41
2019-04-25;-72,74;-7,62;-2,44
2019-04-26;-72,38;-7,01;-2,07
2019-04-29;-72,55;-7,42;-1,83
2019-04-30;-72,01;-7,14;-1,74
2019-05-01;-71,73;-7,75;-2,41
2019-05-02;-71,2;-8,11;-2,63
2019-05-03;-69,82;-7,56;-1,61
2019-05-06;-69,93;-7,44;-2,42
2019-05-07;-69,5;-7,13;-4,08
2019-05-08;-68,7;-7,36;-4,13
2019-05-09;-67,7;-7,14;-4,62
2019-05-10;-66,63;-6,96;-4,03
2019-05-13;-59,11;-6,01;-6,44
2019-05-14;-58,18;-6,18;-5,57
2019-05-15;-57,07;-6,23;-5,19
2019-05-16;-58,75;-6,9;-4,48
2019-05-17;-61,58;-7,56;-5,2
2019-05-20;-58,26;-7,57;-5,78
2019-05-21;-58,34;-7,78;-4,92
2019-05-22;-59,82;-7,88;-5,31
2019-05-23;-58,76;-7,16;-6,37
2019-05-24;-58,21;-7,06;-5,86
2019-05-28;-54,38;-7,42;-6,66
2019-05-29;-54,7;-7,39;-7,2
2019-05-30;-56,47;-6,77;-6,79
2019-05-31;-55,14;-5,51;-7,7
2019-06-03;-57,05;-4,14;-7,53
2019-06-04;-59,68;-4,11;-6,03
2019-06-05;-59,07;-3,87;-5,7
2019-06-06;-59,08;-3,56;-5,2
2019-06-07;-57,92;-3,01;-4,2
2019-06-10;-58,14;-3,98;-3,79
2019-06-11;-58,52;-4,09;-3,52
2019-06-12;-57,38;-3,59;-4,07
2019-06-13;-56,94;-3,0;-3,74
2019-06-14;-54,52;-3,03;-4,16
2019-06-17;-51,24;-3,1;-4,07
2019-06-18;-52,49;-2,6;-2,83
2019-06-19;-51,48;-2,02;-2,51
2019-06-20;-50,16;0,0;-1,41
2019-06-21;-46,93;0,0;-1,67
2019-06-24;-42,39;0,0;-1,78
2019-06-25;-38,31;0,0;-2,57
2019-06-26;-31,9;-0,92;-2,5
2019-06-27;-41,49;-1,01;-2,13
2019-06-28;-35,09;-0,75;-1,71
2019-07-01;-44,63;-2,67;-0,94
2019-07-02;-43,49;-0,59;-0,7
2019-07-03;-37,42;-0,42;-0,07
2019-07-05;-42,56;-1,54;-0,54
2019-07-08;-35,72;-2,17;-1,06
2019-07-09;-34,22;-1,83;-1,11
2019-07-10;-36,4;-0,28;-0,61
2019-07-11;-40,57;-1,12;-0,49
2019-07-12;-38,18;-0,5;-0,19
2019-07-15;-43,0;-0,5;-0,11
2019-07-16;-50,42;-1,34;-0,49
2019-07-17;-49,28;0,0;-0,93
2019-07-18;-44,2;0,0;-0,46
2019-07-19;-44,91;-1,47;-1,03
2019-07-22;-45,89;-1,49;-0,79
2019-07-23;-48,2;-2,04;-0,25
2019-07-24;-48,67;-1,55;0,0
2019-07-25;-48,14;-2,24;-0,75
2019-07-26;-48,36;-2,08;-0,25
2019-07-29;-50,2;-1,43;-0,32
2019-07-30;-49,74;-1,1;-0,8
2019-07-31;-47,23;-2,4;-1,72
2019-08-01;-45,59;-0,05;-2,52
2019-08-02;-44,97;-0,43;-3,38
2019-08-05;-38,24;0,0;-6,24
2019-08-06;-39,95;0,0;-5,17
2019-08-07;-37,52;0,0;-4,84
2019-08-08;-37,4;0,0;-3,44
2019-08-09;-37,94;-0,33;-4,09
2019-08-12;-40,45;0,0;-5,17
2019-08-13;-43,0;-0,6;-3,78
2019-08-14;-47,41;0,0;-6,53
2019-08-15;-46,05;0,0;-6,36
2019-08-16;-45,72;-0,64;-5,08
2019-08-19;-42,89;-1,8;-4,28
2019-08-20;-43,69;-1,04;-4,78
2019-08-21;-46,96;-1,35;-4,0
2019-08-22;-47,0;-1,6;-4,14
2019-08-23;-45,55;0,0;-6,14
2019-08-26;-45,74;0,0;-5,28
2019-08-27;-46,71;0,0;-5,53
2019-08-28;-48,97;-0,28;-5,14
2019-08-29;-50,25;-1,0;-4,08
2019-08-30;-49,79;-1,25;-3,89
2019-09-03;-44,42;0,0;-4,41
2019-09-04;-44,57;0,0;-3,13
2019-09-05;-44,67;-2,4;-2,08
2019-09-06;-45,83;-3,23;-1,95
2019-09-09;-45,93;-3,59;-1,83
2019-09-10;-47,08;-4,42;-1,81
2019-09-11;-46,75;-3,84;-1,05
2019-09-12;-45,54;-3,64;-0,63
2019-09-13;-45,8;-4,44;-0,52
2019-09-16;-46,23;-3,64;-0,93
2019-09-17;-46,42;-3,45;-0,77
2019-09-18;-46,65;-4,06;-0,83
2019-09-19;-46,29;-3,67;-0,72
2019-09-20;-46,73;-2,53;-1,09
2019-09-23;-49,1;-1,98;-1,23
2019-09-24;-54,9;-1,47;-1,81
2019-09-25;-55,6;-3,29;-1,55
2019-09-26;-57,52;-3,32;-1,65
2019-09-27;-56,83;-3,82;-2,2
2019-09-30;-56,61;-5,31;-1,73
2019-10-01;-56,35;-4,79;-2,86
2019-10-02;-56,09;-3,68;-4,49
2019-10-03;-56,79;-3,25;-3,69
2019-10-04;-57,07;-3,25;-2,68
2019-10-07;-56,86;-4,07;-3,06
2019-10-08;-56,95;-3,23;-4,34
2019-10-09;-55,03;-3,14;-3,52
2019-10-10;-55,08;-3,99;-2,76
2019-10-11;-56,46;-4,52;-1,44
2019-10-14;-56,19;-4,14;-1,71
2019-10-15;-57,07;-4,81;-0,72
