date,BTC,GOLD,ETF
2021-11-17,60368.01171875,174.5,98.66160583496094
2021-11-18,56942.13671875,173.94000244140625,98.68929290771484
2021-11-19,58119.578125,172.61000061035156,98.33867645263672
2021-11-22,56289.2890625,168.74000549316406,97.74815368652344
2021-11-23,57569.07421875,167.27999877929688,97.72047424316406
2021-11-24,56280.42578125,167.1199951171875,97.75737762451172
2021-11-26,53569.765625,166.85000610351562,95.37687683105469
2021-11-29,57806.56640625,166.6199951171875,96.23497009277344
2021-11-30,57005.42578125,165.5,94.92475891113281
2021-12-01,57229.828125,166.16000366210938,93.87291717529297
2021-12-02,56477.81640625,165.24000549316406,95.22925567626953
2021-12-03,53598.24609375,166.6300048828125,94.41730499267578
2021-12-06,50582.625,166.22000122070312,95.36766052246094
2021-12-07,50700.0859375,166.80999755859375,97.4344482421875
2021-12-08,50504.796875,166.89999389648438,97.71125793457031
2021-12-09,47672.12109375,165.8800048828125,96.93619537353516
2021-12-10,47243.3046875,166.5800018310547,97.46212768554688
2021-12-13,46737.48046875,167.0,96.49041748046875
2021-12-14,46612.6328125,165.44000244140625,95.96870422363281
2021-12-15,48896.72265625,166.14999389648438,97.16120910644531
2021-12-16,47665.42578125,168.16000366210938,96.69539642333984
2021-12-17,46202.14453125,167.8000030517578,95.74510192871094
2021-12-20,46880.27734375,167.08999633789062,94.84141540527344
2021-12-21,48936.61328125,167.02000427246094,96.38794708251953
2021-12-22,48628.51171875,168.58999633789062,97.29164123535156
2021-12-23,50784.5390625,168.97000122070312,97.91584777832031
2021-12-27,50640.41796875,169.3699951171875,98.98723602294922
2021-12-28,47588.85546875,168.63999938964844,98.88475799560547
2021-12-29,46444.7109375,168.58999633789062,98.8940658569336
2021-12-30,47178.125,169.8000030517578,98.7738037109375
2021-12-31,46306.4453125,170.9600067138672,98.61531066894531
2022-01-03,46458.1171875,168.3300018310547,99.13739013671875
2022-01-04,45897.57421875,169.57000732421875,99.0534896850586
2022-01-05,43569.00390625,169.05999755859375,97.440673828125
2022-01-06,43160.9296875,166.99000549316406,97.2355728149414
